adm1_code,adm1_name,adm2_code,adm2_name,dimension,category,indicator_key,indicator,value,authority,dataset,method
TZ21,Manyara,TZ2103,Mbulu,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,8,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ21,Manyara,TZ2103,Mbulu,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ21,Manyara,TZ2103,Mbulu,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,4.5,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,5.9,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,5.95,NBS,Household Budget Survey 2017/18,poverty headcount
TZ21,Manyara,TZ2103,Mbulu,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,3.333333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,5.1,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,6.8,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ21,Manyara,TZ2103,Mbulu,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Vulnerability,Vulnerable groups,vulnerability:healthConditions,Health Conditions,0.9333333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Vulnerability,Vulnerable groups,vulnerability:childrenHealthNutrition,Children Health Nutrition,4.075,MoH,TDHS 2022,under-5 stunting
TZ21,Manyara,TZ2103,Mbulu,Lack of Coping Capacity,Infrastructure,coping:accessHealth,Access Health,5.52,MoH,2022 PHC health facilities,resource availability
TZ21,Manyara,TZ2103,Mbulu,Lack of Coping Capacity,Infrastructure,coping:economicCapacity,Economic Capacity,8.466666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Lack of Coping Capacity,Infrastructure,coping:wash,Wash,3.2,MoW,2022 PHC water points & boreholes,"resource availability, rank 2-8"
TZ21,Manyara,TZ2103,Mbulu,Lack of Coping Capacity,Infrastructure,coping:communication,Communication,6.55,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2103,Mbulu,Lack of Coping Capacity,Infrastructure,coping:education,Education,5.3,NBS / MoH,2022 PHC schools,resource availability
TZ21,Manyara,TZ2103,Mbulu,Lack of Coping Capacity,Institutional,coping:drrImplementation,Drr Implementation,6.5,PMO-DMD / DRR Coordinator,EPRP / EOCC / Anticipatory-Action records,DRM investment overlay
TZ21,Manyara,TZ2103,Mbulu,Lack of Coping Capacity,Institutional,coping:governance,Governance,5.35,PMO-DMD,INFORM SADC governance,baseline
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Exposure,hazard:exposure,Population Exposure,1.63,NBS,2022 PHC population,"population density, log min-max"
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Natural hazards,hazard:coastalHazards,Coastal Hazards,0,TMA / PMO-DMD,coastal strip,documented overlay
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Natural hazards,hazard:drought,Drought,9.1,TMA / MoA,CHIRPS v3 1991-2024 + ERA5 t2m,"aridity+variability+SPEI+growing-season, min-max"
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Natural hazards,hazard:earthquake,Earthquake,9.8,INFORM SADC,INFORM seismic,baseline
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Natural hazards,hazard:environmentalDegradation,Environmental Degradation,1.4,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Natural hazards,hazard:flood,Flood,8.5,PMO-DMD / TMA / MoW,CHIRPS v3 daily + recorded floods,"max(hazard, sqrt(hazard×exposure))"
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,3.1,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,4.5,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,5.9,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,5.95,NBS,Household Budget Survey 2017/18,poverty headcount
TZ21,Manyara,TZ2104,Simanjiro,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,3.333333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,5.1,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,6.8,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ21,Manyara,TZ2104,Simanjiro,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Vulnerability,Vulnerable groups,vulnerability:healthConditions,Health Conditions,0.9333333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Vulnerability,Vulnerable groups,vulnerability:childrenHealthNutrition,Children Health Nutrition,4.075,MoH,TDHS 2022,under-5 stunting
TZ21,Manyara,TZ2104,Simanjiro,Lack of Coping Capacity,Infrastructure,coping:accessHealth,Access Health,5.52,MoH,2022 PHC health facilities,resource availability
TZ21,Manyara,TZ2104,Simanjiro,Lack of Coping Capacity,Infrastructure,coping:economicCapacity,Economic Capacity,8.466666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Lack of Coping Capacity,Infrastructure,coping:wash,Wash,6,MoW,2022 PHC water points & boreholes,"resource availability, rank 2-8"
TZ21,Manyara,TZ2104,Simanjiro,Lack of Coping Capacity,Infrastructure,coping:communication,Communication,6.55,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2104,Simanjiro,Lack of Coping Capacity,Infrastructure,coping:education,Education,5.3,NBS / MoH,2022 PHC schools,resource availability
TZ21,Manyara,TZ2104,Simanjiro,Lack of Coping Capacity,Institutional,coping:drrImplementation,Drr Implementation,3.8,PMO-DMD / DRR Coordinator,EPRP / EOCC / Anticipatory-Action records,DRM investment overlay
TZ21,Manyara,TZ2104,Simanjiro,Lack of Coping Capacity,Institutional,coping:governance,Governance,4.5,PMO-DMD,INFORM SADC governance,baseline
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Exposure,hazard:exposure,Population Exposure,2.36,NBS,2022 PHC population,"population density, log min-max"
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Natural hazards,hazard:coastalHazards,Coastal Hazards,0,TMA / PMO-DMD,coastal strip,documented overlay
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Natural hazards,hazard:drought,Drought,8.2,TMA / MoA,CHIRPS v3 1991-2024 + ERA5 t2m,"aridity+variability+SPEI+growing-season, min-max"
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Natural hazards,hazard:earthquake,Earthquake,8.3,INFORM SADC,INFORM seismic,baseline
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Natural hazards,hazard:environmentalDegradation,Environmental Degradation,4.55,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Natural hazards,hazard:flood,Flood,3.6,PMO-DMD / TMA / MoW,CHIRPS v3 daily + recorded floods,"max(hazard, sqrt(hazard×exposure))"
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,3.9,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,4.5,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,5.9,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,5.95,NBS,Household Budget Survey 2017/18,poverty headcount
TZ21,Manyara,TZ2105,Kiteto,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,3.333333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,5.1,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,6.8,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ21,Manyara,TZ2105,Kiteto,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Vulnerability,Vulnerable groups,vulnerability:healthConditions,Health Conditions,0.9333333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Vulnerability,Vulnerable groups,vulnerability:childrenHealthNutrition,Children Health Nutrition,4.075,MoH,TDHS 2022,under-5 stunting
TZ21,Manyara,TZ2105,Kiteto,Lack of Coping Capacity,Infrastructure,coping:accessHealth,Access Health,5.52,MoH,2022 PHC health facilities,resource availability
TZ21,Manyara,TZ2105,Kiteto,Lack of Coping Capacity,Infrastructure,coping:economicCapacity,Economic Capacity,8.466666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Lack of Coping Capacity,Infrastructure,coping:wash,Wash,6,MoW,2022 PHC water points & boreholes,"resource availability, rank 2-8"
TZ21,Manyara,TZ2105,Kiteto,Lack of Coping Capacity,Infrastructure,coping:communication,Communication,6.55,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2105,Kiteto,Lack of Coping Capacity,Infrastructure,coping:education,Education,5.3,NBS / MoH,2022 PHC schools,resource availability
TZ21,Manyara,TZ2105,Kiteto,Lack of Coping Capacity,Institutional,coping:drrImplementation,Drr Implementation,3.8,PMO-DMD / DRR Coordinator,EPRP / EOCC / Anticipatory-Action records,DRM investment overlay
TZ21,Manyara,TZ2105,Kiteto,Lack of Coping Capacity,Institutional,coping:governance,Governance,4.5,PMO-DMD,INFORM SADC governance,baseline
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Natural hazards,hazard:coastalHazards,Coastal Hazards,0,TMA / PMO-DMD,coastal strip,documented overlay
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Natural hazards,hazard:drought,Drought,6.4,TMA / MoA,CHIRPS v3 1991-2024 + ERA5 t2m,"aridity+variability+SPEI+growing-season, min-max"
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Natural hazards,hazard:earthquake,Earthquake,10,INFORM SADC,INFORM seismic,baseline
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Natural hazards,hazard:environmentalDegradation,Environmental Degradation,2.95,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Natural hazards,hazard:flood,Flood,3.4,PMO-DMD / TMA / MoW,CHIRPS v3 daily + recorded floods,"max(hazard, sqrt(hazard×exposure))"
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,6,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,4.5,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,5.9,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,5.95,NBS,Household Budget Survey 2017/18,poverty headcount
TZ21,Manyara,TZ2106,Babati Urban,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,3.333333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,5.1,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,6.8,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ21,Manyara,TZ2106,Babati Urban,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Vulnerability,Vulnerable groups,vulnerability:healthConditions,Health Conditions,0.9333333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Vulnerability,Vulnerable groups,vulnerability:childrenHealthNutrition,Children Health Nutrition,4.075,MoH,TDHS 2022,under-5 stunting
TZ21,Manyara,TZ2106,Babati Urban,Lack of Coping Capacity,Infrastructure,coping:accessHealth,Access Health,5.52,MoH,2022 PHC health facilities,resource availability
TZ21,Manyara,TZ2106,Babati Urban,Lack of Coping Capacity,Infrastructure,coping:economicCapacity,Economic Capacity,8.466666667,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Lack of Coping Capacity,Infrastructure,coping:wash,Wash,7,MoW,2022 PHC water points & boreholes,"resource availability, rank 2-8"
TZ21,Manyara,TZ2106,Babati Urban,Lack of Coping Capacity,Infrastructure,coping:communication,Communication,6.55,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ21,Manyara,TZ2106,Babati Urban,Lack of Coping Capacity,Infrastructure,coping:education,Education,5.3,NBS / MoH,2022 PHC schools,resource availability
TZ21,Manyara,TZ2106,Babati Urban,Lack of Coping Capacity,Institutional,coping:drrImplementation,Drr Implementation,6.5,PMO-DMD / DRR Coordinator,EPRP / EOCC / Anticipatory-Action records,DRM investment overlay
TZ21,Manyara,TZ2106,Babati Urban,Lack of Coping Capacity,Institutional,coping:governance,Governance,5.35,PMO-DMD,INFORM SADC governance,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Natural hazards,hazard:coastalHazards,Coastal Hazards,0,TMA / PMO-DMD,coastal strip,documented overlay
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Natural hazards,hazard:drought,Drought,0.7,TMA / MoA,CHIRPS v3 1991-2024 + ERA5 t2m,"aridity+variability+SPEI+growing-season, min-max"
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Natural hazards,hazard:earthquake,Earthquake,1.9,INFORM SADC,INFORM seismic,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Natural hazards,hazard:environmentalDegradation,Environmental Degradation,9.5,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Natural hazards,hazard:flood,Flood,1.9,PMO-DMD / TMA / MoW,CHIRPS v3 daily + recorded floods,"max(hazard, sqrt(hazard×exposure))"
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Natural hazards,hazard:landslide,Landslide,6.2,TMA / PMO-DMD,documented rainfall-triggered events,documented overlay
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Natural hazards,hazard:stormsCyclone,Storms Cyclone,0,TMA / PMO-DMD,Cyclone Hidaya 2024 + Lindi 1952 + Zanzibar 1872,documented cyclone/storm exposure overlay
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Natural hazards,hazard:volcano,Volcano,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Natural hazards,hazard:wildfire,Wildfire,5.15,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Human hazards,hazard:conflictIntensity,Conflict Intensity,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Human hazards,hazard:conflictRisk,Conflict Risk,0.7,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Hazard & Exposure,Human hazards,hazard:internalViolence,Internal Violence,5.05,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Vulnerability,Socio-economic,vulnerability:developmentPoverty,Development Poverty,5.325,NBS,Household Budget Survey 2017/18,poverty headcount
TZ22,Njombe,TZ2201,Njombe Urban,Vulnerability,Socio-economic,vulnerability:economicDependency,Economic Dependency,3.033333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Vulnerability,Socio-economic,vulnerability:habitat,Habitat,5.55,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Vulnerability,Socio-economic,vulnerability:livelihoods,Livelihoods,0,MUCHALI / IPC (MoA),IPC acute food-insecurity rounds,food-insecurity phase
TZ22,Njombe,TZ2201,Njombe Urban,Vulnerability,Vulnerable groups,vulnerability:displacedPeople,Displaced People,0,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Vulnerability,Vulnerable groups,vulnerability:healthConditions,Health Conditions,2.733333333,INFORM SADC 2024,INFORM Sub-national SADC 2024,baseline
TZ22,Njombe,TZ2201,Njombe Urban,Vulnerability,Vulnerable groups,vulnerability:childrenHealthNutrition,Children Health Nutrition,8.5,MoH,TDHS 2022,under-5 stunting
TZ22,Njombe,TZ2201,Njombe Urban,Lack of Coping Capacity,Infrastructure,coping:accessHealth,Access Health,4.38,MoH,2022 PHC health facilities,resource availability
